provinsi,kode_prov,tahun,bulan,nama_bulan,urutan,akun,anggaran,realisasi,persentase,datar_tahunan,belum_final
DKI Jakarta,9,2023,3,Maret,3,Pendapatan Daerah,74380646088137.0,11716112314890.0,15.75,False,False
DKI Jakarta,9,2023,4,April,4,Pendapatan Daerah,74380646088137.0,16447014766884.0,22.11,False,False
DKI Jakarta,9,2023,5,Mei,5,Pendapatan Daerah,74380646088137.0,16447014766884.0,22.11,False,False
DKI Jakarta,9,2023,6,Juni,6,Pendapatan Daerah,74380646088137.0,26619418805704.0,35.79,False,False
DKI Jakarta,9,2023,7,Juli,7,Pendapatan Daerah,74380646088137.0,31002722958999.0,41.68,False,False
DKI Jakarta,9,2023,8,Agustus,8,Pendapatan Daerah,74380646088137.0,34900429718965.0,46.92,False,False
DKI Jakarta,9,2023,9,September,9,Pendapatan Daerah,74380646088137.0,41944207139723.0,56.39,False,False
DKI Jakarta,9,2023,10,Oktober,10,Pendapatan Daerah,74380646088137.0,46785106116223.0,62.9,False,False
DKI Jakarta,9,2023,11,November,11,Pendapatan Daerah,74380646088137.0,57088033274994.0,76.75,False,False
DKI Jakarta,9,2023,12,Desember,12,Pendapatan Daerah,74380646088137.0,66231173287384.0,89.04,False,False
DKI Jakarta,9,2024,1,Januari,13,Pendapatan Daerah,72446382571261.0,3010577198116.0,4.16,False,False
DKI Jakarta,9,2024,2,Februari,14,Pendapatan Daerah,72446382571261.0,5737444607253.0,7.92,False,False
DKI Jakarta,9,2024,3,Maret,15,Pendapatan Daerah,72446382571261.0,9935042594993.0,13.71,False,False
DKI Jakarta,9,2024,4,April,16,Pendapatan Daerah,72446382571261.0,16472783494804.0,22.74,False,False
DKI Jakarta,9,2024,5,Mei,17,Pendapatan Daerah,72446382571261.0,19901932219155.0,27.47,False,False
DKI Jakarta,9,2024,6,Juni,18,Pendapatan Daerah,72446382571261.0,28116176431672.0,38.81,False,False
DKI Jakarta,9,2024,7,Juli,19,Pendapatan Daerah,72446382571261.0,34454301071777.0,47.56,False,False
DKI Jakarta,9,2024,8,Agustus,20,Pendapatan Daerah,72446382571261.0,42479066885817.0,58.64,False,False
DKI Jakarta,9,2024,9,September,21,Pendapatan Daerah,72446382571261.0,50004334943413.0,69.02,False,False
DKI Jakarta,9,2024,10,Oktober,22,Pendapatan Daerah,72446382571261.0,54152958393529.0,74.75,False,False
DKI Jakarta,9,2024,11,November,23,Pendapatan Daerah,72446382571261.0,64246141257660.0,88.68,False,False
DKI Jakarta,9,2024,12,Desember,24,Pendapatan Daerah,72446382571261.0,72952092296153.0,100.7,False,False
DKI Jakarta,9,2025,1,Januari,25,Pendapatan Daerah,81734364760824.0,3043838474658.0,3.72,False,False
DKI Jakarta,9,2025,2,Februari,26,Pendapatan Daerah,81734364760824.0,9841285413794.0,12.04,False,False
DKI Jakarta,9,2025,3,Maret,27,Pendapatan Daerah,81734364760824.0,13110942260576.0,16.04,False,False
DKI Jakarta,9,2025,4,April,28,Pendapatan Daerah,81734364760824.0,22701351156947.0,27.77,False,False
DKI Jakarta,9,2025,5,Mei,29,Pendapatan Daerah,81734364760824.0,31494111053300.0,38.53,False,False
DKI Jakarta,9,2025,6,Juni,30,Pendapatan Daerah,81734364760824.0,41068241118840.0,50.25,False,False
DKI Jakarta,9,2025,7,Juli,31,Pendapatan Daerah,81734364760824.0,44682872928752.0,54.67,False,False
DKI Jakarta,9,2025,8,Agustus,32,Pendapatan Daerah,81734364760824.0,54155157065294.0,66.26,False,False
DKI Jakarta,9,2025,9,September,33,Pendapatan Daerah,81734364760824.0,58050015920965.0,71.02,False,False
DKI Jakarta,9,2025,10,Oktober,34,Pendapatan Daerah,81734364760824.0,61868982113507.0,75.7,False,False
DKI Jakarta,9,2025,11,November,35,Pendapatan Daerah,81734364760824.0,68419239661979.0,83.71,False,False
DKI Jakarta,9,2025,12,Desember,36,Pendapatan Daerah,81734364760824.0,68420444948779.0,83.71,False,False
DKI Jakarta,9,2026,1,Januari,37,Pendapatan Daerah,71450673065697.0,3033756950013.0,4.25,False,False
DKI Jakarta,9,2026,2,Februari,38,Pendapatan Daerah,71450673065697.0,6699504301651.0,9.38,False,False
DKI Jakarta,9,2026,3,Maret,39,Pendapatan Daerah,71450673065697.0,9841850304224.0,13.77,False,False
DKI Jakarta,9,2026,4,April,40,Pendapatan Daerah,71450673065697.0,14279966806964.0,19.99,False,False
DKI Jakarta,9,2026,5,Mei,41,Pendapatan Daerah,71450673065697.0,24312471732667.0,34.03,False,False
DKI Jakarta,9,2026,6,Juni,42,Pendapatan Daerah,71450673065697.0,28995600640211.0,40.58,False,False
DKI Jakarta,9,2026,7,Juli,43,Pendapatan Daerah,71450673065697.0,34562899335700.0,48.37,False,False
DKI Jakarta,9,2026,8,Agustus,44,Pendapatan Daerah,71450673065697.0,39134967341358.0,54.77,False,False
DKI Jakarta,9,2026,9,September,45,Pendapatan Daerah,71450673065697.0,39307459650760.0,55.01,False,False
DKI Jakarta,9,2026,10,Oktober,46,Pendapatan Daerah,71450673065697.0,39307459650760.0,55.01,False,True
DKI Jakarta,9,2026,11,November,47,Pendapatan Daerah,71450673065697.0,39307459650760.0,55.01,False,True
DKI Jakarta,9,2026,12,Desember,48,Pendapatan Daerah,71450673065697.0,39307459650760.0,55.01,False,True
DKI Jakarta,9,2023,1,Januari,1,Pendapatan Hibah,3149883458436.0,16065680380.0,0.51,False,False
DKI Jakarta,9,2023,2,Februari,2,Pendapatan Hibah,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,3,Maret,3,Pendapatan Hibah,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,4,April,4,Pendapatan Hibah,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,5,Mei,5,Pendapatan Hibah,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,6,Juni,6,Pendapatan Hibah,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,7,Juli,7,Pendapatan Hibah,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,8,Agustus,8,Pendapatan Hibah,3149883458436.0,25855175180.0,0.82,False,False
DKI Jakarta,9,2023,9,September,9,Pendapatan Hibah,3149883458436.0,26865165180.0,0.85,False,False
DKI Jakarta,9,2023,10,Oktober,10,Pendapatan Hibah,3149883458436.0,27875155180.0,0.88,False,False
DKI Jakarta,9,2023,11,November,11,Pendapatan Hibah,3149883458436.0,28885145180.0,0.92,False,False
DKI Jakarta,9,2023,12,Desember,12,Pendapatan Hibah,3149883458436.0,1766153820454.0,56.07,False,False
DKI Jakarta,9,2024,1,Januari,13,Pendapatan Hibah,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,2,Februari,14,Pendapatan Hibah,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,3,Maret,15,Pendapatan Hibah,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,4,April,16,Pendapatan Hibah,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,5,Mei,17,Pendapatan Hibah,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,6,Juni,18,Pendapatan Hibah,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,7,Juli,19,Pendapatan Hibah,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,8,Agustus,20,Pendapatan Hibah,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,9,September,21,Pendapatan Hibah,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,10,Oktober,22,Pendapatan Hibah,722293641636.0,9695300000.0,1.34,False,False
DKI Jakarta,9,2024,11,November,23,Pendapatan Hibah,722293641636.0,10772560000.0,1.49,False,False
DKI Jakarta,9,2024,12,Desember,24,Pendapatan Hibah,722293641636.0,589167782024.0,81.57,False,False
DKI Jakarta,9,2025,1,Januari,25,Pendapatan Hibah,1409277868000.0,0.0,0.0,False,False
DKI Jakarta,9,2025,2,Februari,26,Pendapatan Hibah,1409277868000.0,0.0,0.0,False,False
DKI Jakarta,9,2025,3,Maret,27,Pendapatan Hibah,1409277868000.0,0.0,0.0,False,False
DKI Jakarta,9,2025,4,April,28,Pendapatan Hibah,1409277868000.0,0.0,0.0,False,False
DKI Jakarta,9,2025,5,Mei,29,Pendapatan Hibah,1409277868000.0,0.0,0.0,False,False
DKI Jakarta,9,2025,6,Juni,30,Pendapatan Hibah,1409277868000.0,0.0,0.0,False,False
DKI Jakarta,9,2025,7,Juli,31,Pendapatan Hibah,1409277868000.0,0.0,0.0,False,False
DKI Jakarta,9,2025,8,Agustus,32,Pendapatan Hibah,1409277868000.0,0.0,0.0,False,False
DKI Jakarta,9,2025,9,September,33,Pendapatan Hibah,1409277868000.0,0.0,0.0,False,False
DKI Jakarta,9,2025,10,Oktober,34,Pendapatan Hibah,1409277868000.0,0.0,0.0,False,False
DKI Jakarta,9,2025,11,November,35,Pendapatan Hibah,1409277868000.0,10661800000.0,0.76,False,False
DKI Jakarta,9,2025,12,Desember,36,Pendapatan Hibah,1409277868000.0,10661800000.0,0.76,False,True
DKI Jakarta,9,2026,1,Januari,37,Pendapatan Hibah,2620545060000.0,0.0,0.0,False,False
DKI Jakarta,9,2026,2,Februari,38,Pendapatan Hibah,2620545060000.0,0.0,0.0,False,False
DKI Jakarta,9,2026,3,Maret,39,Pendapatan Hibah,2620545060000.0,0.0,0.0,False,False
DKI Jakarta,9,2026,4,April,40,Pendapatan Hibah,2620545060000.0,0.0,0.0,False,False
DKI Jakarta,9,2026,5,Mei,41,Pendapatan Hibah,2620545060000.0,7219540.0,0.0,False,False
DKI Jakarta,9,2026,6,Juni,42,Pendapatan Hibah,2620545060000.0,7219537.0,0.0,False,True
DKI Jakarta,9,2026,7,Juli,43,Pendapatan Hibah,2620545060000.0,7219540.0,0.0,False,True
DKI Jakarta,9,2026,8,Agustus,44,Pendapatan Hibah,2620545060000.0,7219540.0,0.0,False,True
DKI Jakarta,9,2026,9,September,45,Pendapatan Hibah,2620545060000.0,7219540.0,0.0,False,True
DKI Jakarta,9,2026,10,Oktober,46,Pendapatan Hibah,2620545060000.0,7219540.0,0.0,False,True
DKI Jakarta,9,2026,11,November,47,Pendapatan Hibah,2620545060000.0,7219540.0,0.0,False,True
DKI Jakarta,9,2026,12,Desember,48,Pendapatan Hibah,2620545060000.0,7219540.0,0.0,False,True
DKI Jakarta,9,2023,1,Januari,1,Pendapatan Lainnya,3149883458436.0,16065680380.0,0.51,False,False
DKI Jakarta,9,2023,2,Februari,2,Pendapatan Lainnya,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,3,Maret,3,Pendapatan Lainnya,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,4,April,4,Pendapatan Lainnya,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,5,Mei,5,Pendapatan Lainnya,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,6,Juni,6,Pendapatan Lainnya,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,7,Juli,7,Pendapatan Lainnya,3149883458436.0,18785255180.0,0.6,False,False
DKI Jakarta,9,2023,8,Agustus,8,Pendapatan Lainnya,3149883458436.0,25855175180.0,0.82,False,False
DKI Jakarta,9,2023,9,September,9,Pendapatan Lainnya,3149883458436.0,26865165180.0,0.85,False,False
DKI Jakarta,9,2023,10,Oktober,10,Pendapatan Lainnya,3149883458436.0,27875155180.0,0.88,False,False
DKI Jakarta,9,2023,11,November,11,Pendapatan Lainnya,3149883458436.0,28885145180.0,0.92,False,False
DKI Jakarta,9,2023,12,Desember,12,Pendapatan Lainnya,3149883458436.0,1766153820454.0,56.07,False,False
DKI Jakarta,9,2024,1,Januari,13,Pendapatan Lainnya,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,2,Februari,14,Pendapatan Lainnya,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,3,Maret,15,Pendapatan Lainnya,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,4,April,16,Pendapatan Lainnya,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,5,Mei,17,Pendapatan Lainnya,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,6,Juni,18,Pendapatan Lainnya,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,7,Juli,19,Pendapatan Lainnya,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,8,Agustus,20,Pendapatan Lainnya,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,9,September,21,Pendapatan Lainnya,722293641636.0,0.0,0.0,False,False
DKI Jakarta,9,2024,10,Oktober,22,Pendapatan Lainnya,722293641636.0,9695300000.0,1.34,False,False
