provinsi,kode_prov,tahun,bulan,nama_bulan,urutan,akun,anggaran,realisasi,persentase,datar_tahunan,belum_final
Kalimantan Timur,17,2023,4,April,4,Pajak Daerah,7010000000000.0,2809377820386.8,40.08,False,False
Kalimantan Timur,17,2023,5,Mei,5,Pajak Daerah,7010000000000.0,2809377820386.8,40.08,False,False
Kalimantan Timur,17,2023,6,Juni,6,Pajak Daerah,7010000000000.0,3455924852682.8,49.3,False,False
Kalimantan Timur,17,2023,7,Juli,7,Pajak Daerah,7010000000000.0,4198888417040.2,59.9,False,False
Kalimantan Timur,17,2023,8,Agustus,8,Pajak Daerah,7010000000000.0,4866824987683.2,69.43,False,False
Kalimantan Timur,17,2023,9,September,9,Pajak Daerah,7010000000000.0,5630128064305.9,80.32,False,False
Kalimantan Timur,17,2023,11,November,11,Pajak Daerah,7010000000000.0,6913933833952.9,98.63,False,False
Kalimantan Timur,17,2023,12,Desember,12,Pajak Daerah,7010000000000.0,8049263554438.2,114.83,False,False
Kalimantan Timur,17,2024,1,Januari,13,Pajak Daerah,8592000000000.0,730577073849.0,8.5,False,False
Kalimantan Timur,17,2024,2,Februari,14,Pajak Daerah,8592000000000.0,1372640917488.8,15.98,False,False
Kalimantan Timur,17,2024,4,April,16,Pajak Daerah,8592000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,5,Mei,17,Pajak Daerah,8592000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,6,Juni,18,Pajak Daerah,8592000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,7,Juli,19,Pajak Daerah,8592000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,8,Agustus,20,Pajak Daerah,8592000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,9,September,21,Pajak Daerah,8592000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,10,Oktober,22,Pajak Daerah,8592000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,11,November,23,Pajak Daerah,8592000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,12,Desember,24,Pajak Daerah,8592000000000.0,8571499366555.8,99.76,False,False
Kalimantan Timur,17,2025,1,Januari,25,Pajak Daerah,8400000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2025,2,Februari,26,Pajak Daerah,8400000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2025,3,Maret,27,Pajak Daerah,8400000000000.0,1629921254555.0,19.4,False,False
Kalimantan Timur,17,2025,4,April,28,Pajak Daerah,8400000000000.0,2317198696780.0,27.59,False,False
Kalimantan Timur,17,2025,5,Mei,29,Pajak Daerah,8400000000000.0,2842602316483.0,33.84,False,False
Kalimantan Timur,17,2025,6,Juni,30,Pajak Daerah,8400000000000.0,3399338491361.0,40.47,False,False
Kalimantan Timur,17,2025,7,Juli,31,Pajak Daerah,8400000000000.0,4013079627814.0,47.77,False,False
Kalimantan Timur,17,2025,8,Agustus,32,Pajak Daerah,8400000000000.0,4533314066204.0,53.97,False,False
Kalimantan Timur,17,2025,9,September,33,Pajak Daerah,8400000000000.0,5085470752359.7,60.54,False,False
Kalimantan Timur,17,2025,10,Oktober,34,Pajak Daerah,8400000000000.0,5707570755029.7,67.95,False,False
Kalimantan Timur,17,2025,11,November,35,Pajak Daerah,8400000000000.0,6262184275930.7,74.55,False,False
Kalimantan Timur,17,2025,12,Desember,36,Pajak Daerah,8400000000000.0,6888387426692.7,82.0,False,False
Kalimantan Timur,17,2026,1,Januari,37,Pajak Daerah,9067500000000.0,546206395717.8,6.02,False,False
Kalimantan Timur,17,2026,2,Februari,38,Pajak Daerah,9067500000000.0,1055647769853.8,11.64,False,False
Kalimantan Timur,17,2026,3,Maret,39,Pajak Daerah,9067500000000.0,1556139359253.8,17.16,False,False
Kalimantan Timur,17,2026,4,April,40,Pajak Daerah,9067500000000.0,2250973601491.3,24.82,False,False
Kalimantan Timur,17,2026,5,Mei,41,Pajak Daerah,9067500000000.0,2831863001294.3,31.23,False,False
Kalimantan Timur,17,2026,6,Juni,42,Pajak Daerah,9067500000000.0,3461013849589.3,38.17,False,False
Kalimantan Timur,17,2026,7,Juli,43,Pajak Daerah,9067500000000.0,4394725944845.3,48.47,False,False
Kalimantan Timur,17,2026,8,Agustus,44,Pajak Daerah,9067500000000.0,4481774100424.3,49.43,False,False
Kalimantan Timur,17,2026,9,September,45,Pajak Daerah,9067500000000.0,4486495251082.3,49.48,False,False
Kalimantan Timur,17,2026,10,Oktober,46,Pajak Daerah,9067500000000.0,4486495251082.3,49.48,False,True
Kalimantan Timur,17,2026,11,November,47,Pajak Daerah,9067500000000.0,4486495251082.3,49.48,False,True
Kalimantan Timur,17,2026,12,Desember,48,Pajak Daerah,9067500000000.0,4486495251082.3,49.48,False,True
Kalimantan Timur,17,2023,1,Januari,1,Pendapatan Daerah,14621856687106.0,1617555271102.5,11.06,False,False
Kalimantan Timur,17,2023,2,Februari,2,Pendapatan Daerah,14621856687106.0,2620496128677.2,17.92,False,False
Kalimantan Timur,17,2023,3,Maret,3,Pendapatan Daerah,14621856687106.0,3720430440014.4,25.44,False,False
Kalimantan Timur,17,2023,4,April,4,Pendapatan Daerah,14621856687106.0,5881455092965.5,40.22,False,False
Kalimantan Timur,17,2023,5,Mei,5,Pendapatan Daerah,14621856687106.0,5881455092965.5,40.22,False,False
Kalimantan Timur,17,2023,6,Juni,6,Pendapatan Daerah,14621856687106.0,6811292403053.6,46.58,False,False
Kalimantan Timur,17,2023,7,Juli,7,Pendapatan Daerah,14621856687106.0,7785865535813.0,53.25,False,False
Kalimantan Timur,17,2023,8,Agustus,8,Pendapatan Daerah,14621856687106.0,10118182387489.0,69.2,False,False
Kalimantan Timur,17,2023,9,September,9,Pendapatan Daerah,14621856687106.0,11638710984167.0,79.6,False,False
Kalimantan Timur,17,2023,11,November,11,Pendapatan Daerah,14621856687106.0,14285136059492.0,97.7,False,False
Kalimantan Timur,17,2023,12,Desember,12,Pendapatan Daerah,14621856687106.0,16840885064282.0,115.18,False,False
Kalimantan Timur,17,2024,1,Januari,13,Pendapatan Daerah,20000000000000.0,2021923842978.8,10.11,False,False
Kalimantan Timur,17,2024,2,Februari,14,Pendapatan Daerah,20000000000000.0,2971478139235.4,14.86,False,False
Kalimantan Timur,17,2024,4,April,16,Pendapatan Daerah,20000000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,5,Mei,17,Pendapatan Daerah,20000000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,6,Juni,18,Pendapatan Daerah,20000000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,7,Juli,19,Pendapatan Daerah,20000000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,8,Agustus,20,Pendapatan Daerah,20000000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,9,September,21,Pendapatan Daerah,20000000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,10,Oktober,22,Pendapatan Daerah,20000000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,11,November,23,Pendapatan Daerah,20000000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2024,12,Desember,24,Pendapatan Daerah,20000000000000.0,22084696501917.0,110.42,False,False
Kalimantan Timur,17,2025,1,Januari,25,Pendapatan Daerah,20100000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2025,2,Februari,26,Pendapatan Daerah,20100000000000.0,0.0,0.0,False,False
Kalimantan Timur,17,2025,3,Maret,27,Pendapatan Daerah,20100000000000.0,3511615670325.2,17.47,False,False
Kalimantan Timur,17,2025,4,April,28,Pendapatan Daerah,20100000000000.0,4821330031555.9,23.99,False,False
Kalimantan Timur,17,2025,5,Mei,29,Pendapatan Daerah,20100000000000.0,6521455192512.9,32.45,False,False
Kalimantan Timur,17,2025,6,Juni,30,Pendapatan Daerah,20100000000000.0,7723066202535.5,38.42,False,False
Kalimantan Timur,17,2025,7,Juli,31,Pendapatan Daerah,20100000000000.0,9413902268812.6,46.84,False,False
Kalimantan Timur,17,2025,8,Agustus,32,Pendapatan Daerah,20100000000000.0,11008310192065.0,54.77,False,False
Kalimantan Timur,17,2025,9,September,33,Pendapatan Daerah,20100000000000.0,13069592974062.0,65.02,False,False
Kalimantan Timur,17,2025,10,Oktober,34,Pendapatan Daerah,20100000000000.0,13960100852570.0,69.45,False,False
Kalimantan Timur,17,2025,11,November,35,Pendapatan Daerah,20100000000000.0,15648636266758.0,77.85,False,False
Kalimantan Timur,17,2025,12,Desember,36,Pendapatan Daerah,20100000000000.0,17735041939850.0,88.23,False,False
Kalimantan Timur,17,2026,1,Januari,37,Pendapatan Daerah,14252983041449.0,857365578165.86,6.02,False,False
Kalimantan Timur,17,2026,2,Februari,38,Pendapatan Daerah,14252983041449.0,1653080069863.1,11.6,False,False
Kalimantan Timur,17,2026,3,Maret,39,Pendapatan Daerah,14252983041449.0,2752652833306.9,19.31,False,False
Kalimantan Timur,17,2026,4,April,40,Pendapatan Daerah,14252983041449.0,3596784959442.6,25.24,False,False
Kalimantan Timur,17,2026,5,Mei,41,Pendapatan Daerah,14252983041449.0,4601613222682.7,32.29,False,False
Kalimantan Timur,17,2026,6,Juni,42,Pendapatan Daerah,14252983041449.0,5694679845523.1,39.95,False,False
Kalimantan Timur,17,2026,7,Juli,43,Pendapatan Daerah,14252983041449.0,7172316830589.3,50.32,False,False
Kalimantan Timur,17,2026,8,Agustus,44,Pendapatan Daerah,14252983041449.0,7475636891696.7,52.45,False,False
Kalimantan Timur,17,2026,9,September,45,Pendapatan Daerah,14252983041449.0,7488236494825.7,52.54,False,False
Kalimantan Timur,17,2026,10,Oktober,46,Pendapatan Daerah,14252983041449.0,7488236494825.7,52.54,False,True
Kalimantan Timur,17,2026,11,November,47,Pendapatan Daerah,14252983041449.0,7488236494825.7,52.54,False,True
Kalimantan Timur,17,2026,12,Desember,48,Pendapatan Daerah,14252983041449.0,7488236494825.7,52.54,False,True
Kalimantan Timur,17,2023,1,Januari,1,Pendapatan Hibah,13858680000.0,1360700000.0,9.82,False,False
Kalimantan Timur,17,2023,2,Februari,2,Pendapatan Hibah,13858680000.0,2449440000.0,17.67,False,False
Kalimantan Timur,17,2023,3,Maret,3,Pendapatan Hibah,13858680000.0,3862085000.0,27.87,False,False
Kalimantan Timur,17,2023,4,April,4,Pendapatan Hibah,13858680000.0,5048660000.0,36.43,False,False
Kalimantan Timur,17,2023,5,Mei,5,Pendapatan Hibah,13858680000.0,5048660000.0,36.43,False,False
Kalimantan Timur,17,2023,6,Juni,6,Pendapatan Hibah,13858680000.0,6458400000.0,46.6,False,False
Kalimantan Timur,17,2023,7,Juli,7,Pendapatan Hibah,13858680000.0,8670787000.0,62.57,False,False
Kalimantan Timur,17,2023,8,Agustus,8,Pendapatan Hibah,13858680000.0,13741746944.0,99.16,False,False
Kalimantan Timur,17,2023,9,September,9,Pendapatan Hibah,13858680000.0,332037876842.0,2.39588,False,False
Kalimantan Timur,17,2023,11,November,11,Pendapatan Hibah,13858680000.0,333702116842.0,2.40789,False,False
Kalimantan Timur,17,2023,12,Desember,12,Pendapatan Hibah,13858680000.0,19312202000.0,139.35,False,False
